_id,Job Title,Company Name,Location,Job Type,Workplace Type,Years of Experience,Career Level,Job Category,Skills,Job Link
680d059b9eeca96d883e5258,Senior Design Engineer,ICON Holding -,"Helwan, Cairo, Egypt",Full Time,On-site,· 1 - 5 Yrs of Exp,Experienced,· Engineering - Telecom/Technology,"['· AutoCAD', '· Civil Engineering', '· Civil', '· Computer Science', '· Construction', '· Engineering', '· Information Technology (IT)', '· MS Office', '· Project']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/8OvnwYpvvefN-Senior-Design-Engineer-ICON-Holding-Cairo-Egypt
680d059b9eeca96d883e5259,Sales Executive,Confidential -,"New Cairo, Cairo, Egypt",Full Time,On-site,· 1 - 2 Yrs of Exp,Entry Level,· Sales/Retail,"['· sales skills', '· Customer Service', '· Sales Target', '· Software', '· Executive', '· Sales', '· Sales Executive']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/5ldmtLgvKJoz-Sales-Executive-Cairo-Egypt
680d059b9eeca96d883e525a,HR Manager,Confidential -,"Cairo, Egypt",Full Time,On-site,· 10 - 15 Yrs of Exp,Manager,· Human Resources,"['· Labor', '· HR', '· Personnel', '· Recruitment', '· Payroll', '· Communication', '· Management', '· Hr manager', '· Human Resources']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/sWKkcKdpHKWV-HR-Manager-Cairo-Egypt
680d059b9eeca96d883e525b,Freight Specialist,Confidential -,"Cairo, Egypt",Full Time,On-site,· 7 - 15 Yrs of Exp,Experienced,· Logistics/Supply Chain,"['· Air Freight', '· Cargo', '· Freight Forwarder', '· Logistics', '· Shipping', '· Shipping Lines', '· Supply Chain', '· Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/LS7JLwbrUrOR-Freight-Specialist-Cairo-Egypt
680d059b9eeca96d883e525c,Project Engineer,Haitham Magdy Architects -,"New Cairo, Cairo, Egypt",Full Time,On-site,· 3 - 7 Yrs of Exp,Experienced,· Engineering - Construction/Civil/Architecture,"['· Engineering', '· Construction', '· Fit-Out', '· Project Engineering', '· Project Execution', '· Project Management', '· Computer Science', '· Design', '· Information Technology (IT)']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/cyiWM3VXbk15-Project-Engineer-Haitham-Magdy-Architects-Cairo-Egypt
680d059b9eeca96d883e525d,Executive Assistant,HSE Contractors for CPM Scheduling Consultants -,"Dokki, Giza, Egypt",Full Time,On-site,· 7 - 15 Yrs of Exp,Experienced,· Administration,"['· Communication', '· Executive Secretary', '· Management', '· Microsoft Office', '· Administration', '· Office management', '· Time Management', '· Secretary']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Ozra6kqeP1Ow-Executive-Assistant-HSE-Contractors-for-CPM-Scheduling-Consultants-Giza-Egypt
680d059b9eeca96d883e525e,Recruitment Specialist - Intern,Sutherland -,"Moharam Bek, Alexandria, Egypt",Internship,On-site,N/A,Entry Level,· Human Resources,"['· excel', '· Human Resources (HR)', '· English', '· Microsoft Office', '· MS Office', '· office', '· Personnel', '· Recruitment', '· Research']",https://wuzzuf.nethttps://wuzzuf.net/internship/WglpSbCJ7UVx-Recruitment-Specialist---Intern-Sutherland-Alexandria-Egypt
680d059b9eeca96d883e525f,Sales Associate (Heliopolis),Koay Silver  -,"Sheikh Zayed, Giza, Egypt",Full Time,On-site,· 0 - 3 Yrs of Exp,Entry Level,· Sales/Retail,"['· Communication', '· Customer', '· Retail', '· Retail Sales', '· Sales', '· sales skills', '· Sales Target', '· Customer Service', '· inventory']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/PE1Z8AKv8Zy8-Sales-Associate-Heliopolis-Koay-Silver-Giza-Egypt
680d059b9eeca96d883e5260,Calling Assistant (Lead Generation & Follow-Ups),Goldbar -,"Cairo, Egypt",Full Time,Remote,· 1 - 3 Yrs of Exp,Experienced,· Sales/Retail,"['· Sales', '· English', '· Outbound Calls', '· Cold Calling', '· Dialler', '· CRM']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/OJiayR9ixEhv-Calling-Assistant-Lead-Generation-Follow-Ups-Goldbar-Cairo-Egypt
680d059b9eeca96d883e5261,Customer Service Associate,Intelcia -,"Sheikh Zayed, Giza, Egypt",Full Time,On-site,N/A,Entry Level,· Customer Service/Support,"['· Customer Service', '· Customer Care', '· Customer Support', '· Skills', '· Sales']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/FRPZaNiG7ZSD-Customer-Service-Associate-Intelcia-Giza-Egypt
680d059b9eeca96d883e5262,Data Entry Clerk,Ocean Shipping Services -,"Ras Albar, Damietta, Egypt",Full Time,On-site,· 1 - 2 Yrs of Exp,Entry Level,· Logistics/Supply Chain,"['· Administration', '· Data', '· Data Entry', '· Microsoft Office', '· MS Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Ee2qfQNF1Y3O-Data-Entry-Clerk-Ocean-Shipping-Services-Damietta-Egypt
680d059b9eeca96d883e5263,Accounting Clerk,Ocean Shipping Services -,"Ras Albar, Damietta, Egypt",Full Time,On-site,· 1 - 2 Yrs of Exp,Entry Level,· Logistics/Supply Chain,"['· Accounting', '· Communication skills', '· Finance', '· Education']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/rJSy2UOZEjQb-Accounting-Clerk-Ocean-Shipping-Services-Damietta-Egypt
680d059b9eeca96d883e5264,Business Development Executive,LEANON Hub -,"Cairo, Egypt",Full Time,On-site,· 2 - 5 Yrs of Exp,Experienced,· Business Development,"['· Business Development', '· Marketing', '· Sales', '· sales skills', '· business', '· Partnership Development', '· Partnership Management', '· Lead Generation', '· Sales Planning']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/2E8f1cQ82rof-Business-Development-Executive-LEANON-Hub-Cairo-Egypt
680d059b9eeca96d883e5265,Video Editor,Confidential -,"Cairo, Egypt",Freelance / Project,Remote,N/A,Entry Level,· Creative/Design/Art,"['· Adobe After Effects', '· Adobe Premiere', '· Video Editing', '· Motion Graphics', '· adobe', '· Adobe Photoshop', '· Adobe Premiere Pro', '· Editing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/7bfzPWUl5Yz5-Video-Editor-Cairo-Egypt
680d059b9eeca96d883e5266,Accounts Payable Specialist,Genpact -,"Cairo, Egypt",Full Time,Hybrid,· 1 - 5 Yrs of Exp,Experienced,· Accounting/Finance,"['· Accounts Payable', '· Arabic', '· English']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ksCGeZNoDju8-Accounts-Payable-Specialist-Genpact-Cairo-Egypt
680d059b9eeca96d883e5267,Junior Account Payable Specialist,Genpact -,"Cairo, Egypt",Full Time,Hybrid,· 0 - 1 Yrs of Exp,Entry Level,· Accounting/Finance,"['· Finance', '· Microsoft Office', '· Payable', '· Accounting', '· Accounts Payable']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/nfR99otc2iRj-Junior-Account-Payable-Specialist-Genpact-Cairo-Egypt
680d059b9eeca96d883e5268,E- Commerce Supervisor,Vision Cosmetics -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 5 - 7 Yrs of Exp,Experienced,· Marketing/PR/Advertising,"['· business', '· Commerce', '· Communication', '· Design', '· E-Commerce', '· E-Marketing', '· Marketing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/g6Y4xZ2HW3G5-E--Commerce-Supervisor-Vision-Cosmetics-Cairo-Egypt
680d059b9eeca96d883e5269,IT Coordinator (Liaison with IT Service Provider),Act Corporate Services -,"Cairo, Egypt",Full Time,On-site,· 10+ Yrs of Exp,Experienced,· IT/Software Development,"['· IT Service Management', '· Communication', '· IT', '· Technical Support', '· IT Support', '· Computer Science', '· Coordination', '· Information technology', '· Information Technology (IT)']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ek4kLQMtsFQo-IT-Coordinator-Liaison-with-IT-Service-Provider-Act-Corporate-Services-Cairo-Egypt
680d059b9eeca96d883e526a,Senior Salesforce Developer,"Nile Bits, LLC -","6th of October, Giza, Egypt",Full Time,Remote,· 5+ Yrs of Exp,Experienced,· IT/Software Development,"['· Computer Science', '· Software Development', '· Software Engineering', '· AWS', '· business', '· Communication', '· Information Technology (IT)', '· Integration', '· Salesforce']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/DHUIrjRzxT7t-Senior-Salesforce-Developer-Nile-Bits-LLC-Giza-Egypt
680d059b9eeca96d883e526b,Performance Media Buyer [Meta & Google Ads],MorshedWorx  -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 2 - 8 Yrs of Exp,Experienced,· Marketing/PR/Advertising,"['· Data Tracking', '· Facebook ads', '· Google Ads', '· Ads', '· English', '· Digital Marketing', '· Performance', '· Media Buying', '· Advertising']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/D6OGEkW6YlE6-Performance-Media-Buyer-Meta-Google-Ads-MorshedWorx-Cairo-Egypt
680d059b9eeca96d883e526c,Business Development Specialist [Immediate Hire],MorshedWorx  -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 2 - 4 Yrs of Exp,Experienced,· Business Development,"['· Communication skills', '· Business Development', '· E-Marketing', '· Advertising', '· Presentations', '· Digital Marketing', '· Online Marketing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/OiQIsLiXjReY-Business-Development-Specialist-Immediate-Hire-MorshedWorx-Cairo-Egypt
680d059b9eeca96d883e526d,Senior HR & Customer Services Executive - Client Services,Act Corporate Services -,"Cairo, Egypt",Full Time,On-site,· 10 - 20 Yrs of Exp,Experienced,· Customer Service/Support,"['· HR Admin', '· HR Specialist', '· Client Support', '· Client Relationships', '· Business Process Outsourcing', '· Outsourcing', '· HR', '· HRIS']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/68LDJG7Gv4mb-Senior-HR-Customer-Services-Executive---Client-Services-Act-Corporate-Services-Cairo-Egypt
680d059b9eeca96d883e526e,Localization Project Manager,The Translation Gate -,"Maadi, Cairo, Egypt",Full Time,On-site,· 1 - 2 Yrs of Exp,Entry Level,· Project/Program Management,"['· Project', '· Project Management', '· Communication', '· technical', '· Engineering', '· Information Technology (IT)', '· Development', '· Computer Science', '· Software Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/M4VLigr05BJU-Localization-Project-Manager-The-Translation-Gate-Cairo-Egypt
680d059b9eeca96d883e526f,International Sales Specialist,The Translation Gate -,"Maadi, Cairo, Egypt",Full Time,On-site,· 1 - 2 Yrs of Exp,Entry Level,· Business Development,"['· sales', '· Call Center', '· naos', '· teleperformance', '· localization', '· Translation', '· business developer']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/MXG7IfNM3dmm-International-Sales-Specialist-The-Translation-Gate-Cairo-Egypt
680d059b9eeca96d883e5270,Vendor Manager,The Translation Gate -,"Maadi, Cairo, Egypt",Full Time,On-site,· 1 - 2 Yrs of Exp,Entry Level,· Human Resources,"['· HR', '· Recruitment', '· business', '· English', '· HR Certificate', '· Localization', '· Translation']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/rZY6IAtfvTla-Vendor-Manager-The-Translation-Gate-Cairo-Egypt
680d059b9eeca96d883e5271,IT Manager,Intouch CX  -,"Maadi, Cairo, Egypt",Full Time,On-site,· 2 - 20 Yrs of Exp,Senior Management,· Human Resources,"['· IT', '· MacOS', '· iOS', '· Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/A5IHrGF7AfIC-IT-Manager-Intouch-CX-Cairo-Egypt
680d059b9eeca96d883e5272,IT Specialist,Intouch CX  -,"Sheikh Zayed, Giza, Egypt",Full Time,On-site,· 2 - 20 Yrs of Exp,Senior Management,· Human Resources,"['· IT', '· Information Technology (IT)', '· Management', '· IT specialist,']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/NBQ7nuVV6YlY-IT-Specialist-Intouch-CX-Giza-Egypt
680d059b9eeca96d883e5273,Secretary,Confidential -,"Sheraton, Cairo, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Administration,"['· Administration', '· Assistant', '· Business Administration', '· Communication', '· Office management', '· Secretary', '· Communication skills', '· Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/BqEkPPgw3Yda-Secretary-Cairo-Egypt
680d059b9eeca96d883e5274,Quality Assurance Coordinator,Axios International   -,"Dokki, Giza, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Business Development,"['· Data Management', '· Detail Oriented', '· Quality Assurance', '· Pharmaceutical Industry']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/4nwwyhR75ZPm-Quality-Assurance-Coordinator-Axios-International-Giza-Egypt
680d059b9eeca96d883e5275,Patient Support Program Manager,Axios International   -,"Giza, Egypt",Full Time,On-site,· 3 - 4 Yrs of Exp,Manager,· Medical/Healthcare,"['· Healthcare', '· Medical', '· Patientcare', '· Customer Service', '· Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/JxqO0TNKtjLJ-Patient-Support-Program-Manager-Axios-International-Giza-Egypt
680d059b9eeca96d883e5276,Patient Support Program Coordinator,Axios International   -,"Giza, Egypt",Full Time,On-site,· 2 - 4 Yrs of Exp,Entry Level,· Medical/Healthcare,"['· Healthcare', '· Medical', '· Patientcare', '· Customer Service']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/mW4VyYS9AnZV-Patient-Support-Program-Coordinator-Axios-International-Giza-Egypt
680d059b9eeca96d883e5277,Pharmacist,Axios International   -,"Dokki, Giza, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Experienced,· Medical/Healthcare,"['· Pharmacy', '· Pharmaceutical', '· Healthcare', '· Customer Service', '· Pharma', '· Medical', '· Supply Chain', '· Hospitals']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/w5l07RvdLrqz-Pharmacist-Axios-International-Giza-Egypt
680d059b9eeca96d883e5278,Supply Chain & Logistics Coordinator,Axios International   -,"Dokki, Giza, Egypt",Full Time,On-site,· 2 - 3 Yrs of Exp,Experienced,· Logistics/Supply Chain,"['· Administration', '· Logistics', '· inventory', '· Supply Chain', '· Purchasing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/QW9sD2sRZKP0-Supply-Chain-Logistics-Coordinator-Axios-International-Giza-Egypt
680d059b9eeca96d883e5279,Patient Care Coordinator,Axios International   -,"Giza, Egypt",Full Time,On-site,· 2 - 4 Yrs of Exp,Entry Level,· Medical/Healthcare,"['· Healthcare', '· Medical', '· Patientcare', '· Customer Service']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ThGlwHShitNl-Patient-Care-Coordinator-Axios-International-Giza-Egypt
680d059b9eeca96d883e527a,Administration Coordinator,Axios International   -,"Giza, Egypt",Full Time,On-site,· 3 - 4 Yrs of Exp,Experienced,· Administration,"['· Healthcare', '· Medical', '· Patientcare', '· Customer Service', '· Admin', '· Administration', '· Logistics']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/QXFsW7Z6knxE-Administration-Coordinator-Axios-International-Giza-Egypt
680d059b9eeca96d883e527b,Lawyer,Elsabbah Law Firm -,"Giza, Egypt",Full Time,On-site,· 1 - 5 Yrs of Exp,Entry Level,· Legal,"['· Problem Solving', '· Corporate Law', '· Contracts', '· Corporate', '· Law', '· lawyer', '· Legal', '· Litigation']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/aliUghxJqLEp-Lawyer-Elsabbah-Law-Firm-Giza-Egypt
680d059b9eeca96d883e527c,Call Center Agent,Dahab for trading  -,"Madinaty, Cairo, Egypt",Full Time,Remote,· 2 - 5 Yrs of Exp,Experienced,· Accounting/Finance,"['· Call Center', '· Call center agent', '· Operations Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/CPxD5RzhOdiX-Call-Center-Agent-Dahab-for-trading-Cairo-Egypt
680d059b9eeca96d883e527d,Sales Representative,Shema fashion -,"New Cairo, Cairo, Egypt",Full Time,On-site,· 2 - 4 Yrs of Exp,Experienced,· Sales/Retail,"['· Sales Executive', '· Sales', '· sales skills', '· Sales Target', '· Customer Service', '· CRM', '· CRM Software', '· MS']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/J7OZg4ZuZAwh-Sales-Representative-Shema-fashion-Cairo-Egypt
680d059b9eeca96d883e527e,District Manager (Upper Egypt),Semak -,"Sohag, Sohag, Egypt",Full Time,Hybrid,· 5 - 8 Yrs of Exp,Manager,· Medical/Healthcare,"['· Sales', '· Pharmaceutical', '· Cosmetics', '· Management', '· Sales Target', '· Communication', '· Microsoft Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/pFcO3p5KgM7G-District-Manager-Upper-Egypt-Semak-Sohag-Egypt
680d059b9eeca96d883e527f,Corporate Communications Specialist,Akhnaton Trading and distribution - EVA Group Limted -,"Abdeen, Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Entry Level,· Marketing/PR/Advertising,"['· Communication', '· Social Media', '· Content Creation', '· Corporate Communications']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/KmgCXLrjYCx8-Corporate-Communications-Specialist-Akhnaton-for-Trading-Distributing-Cairo-Egypt
680d059b9eeca96d883e5280,Secretary,Confidential -,"New Cairo, Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Entry Level,· Administration,"['· excel', '· English', '· Microsoft Office', '· Administration', '· word', '· administrative', '· Communication', '· Management', '· MS Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/h8gUVnoGhASl-Secretary-Cairo-Egypt
680d059b9eeca96d883e5281,Sales Account Manager,MECRETE -,"Zamalek, Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Entry Level,· Business Development,"['· sales skills', '· english', '· account manager', '· Business Administration', '· Communication', '· CRM', '· Sales Target']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Q7XVHSlDK1Az-Sales-Account-Manager-MECRETE-Cairo-Egypt
680d059b9eeca96d883e5282,Senior Architect / Interior Designer,Decorai design   -,"Rehab City, Cairo, Egypt",Full Time,Remote,· 4 - 7 Yrs of Exp,Experienced,· Engineering - Construction/Civil/Architecture,"['· 3d max', '· AutoCAD', '· BOQ', '· Design', '· Interior Design', '· Architecture']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/du3ZO3xaYyI1-Senior-Architect-Interior-Designer-Decorai-design-Cairo-Egypt
680d059b9eeca96d883e5283,Business Development Assistant,lo la -,"Rehab City, Cairo, Egypt",Full Time,Hybrid,· 0 - 5 Yrs of Exp,Entry Level,· Business Development,"['· business', '· Business Development', '· Development', '· sales skills', '· Business Administration', '· Administration', '· Sales', '· Sales Target']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/8bKTHw9isyMg-Business-Development-Assistant-lo-la-Cairo-Egypt
680d059b9eeca96d883e5284,Sales Specialist,Yalla -,"Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Entry Level,· Business Development,"['· Negotiation', '· Sales', '· Telesales', '· Communication', '· business', '· sales skills', '· Sales Target', '· negotiation skills']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/SztmrLy9JPwi-Sales-Specialist-Yalla-Cairo-Egypt
680d059b9eeca96d883e5285,US Medical Biller,Ataraxis -,"Cairo, Egypt",Full Time,Remote,· 3+ Yrs of Exp,Experienced,· Medical/Healthcare,"['· medical billing', '· ICDL', '· CPT', '· HIPAA', '· Healthcare']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/DOmIWsq5PR8o-US-Medical-Biller-Ataraxis-Cairo-Egypt
680d059b9eeca96d883e5286,Mechanical Design Engineer,RANKOCOOL -,"Alexandria, Egypt",Full Time,On-site,· 1 - 5 Yrs of Exp,Entry Level,· Engineering - Mechanical/Electrical,"['· SolidWorks', '· AutoCAD', '· design engineer', '· Mechanical', '· Mechanical Engineering', '· Design', '· Engineering', '· engineer']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/DUtlBBfe4kJw-Mechanical-Design-Engineer-RANKOCOOL-Alexandria-Egypt
680d059b9eeca96d883e5287,Data Entry Clerk,Confidential -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 0 - 1 Yrs of Exp,Entry Level,· Writing/Editorial,"['· Microsoft Office', '· computer', '· Typing', '· Data', '· Data Entry', '· MS Office', '· excel', '· office', '· typing skills']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/8n1gZGlwjBDQ-Data-Entry-Clerk-Cairo-Egypt
